STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN,DATA_SOURCE,YEAR
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-18,0.0,30.5,45.0,16.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-18,0.0,31.0,45.0,17.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-19,0.0,43.0,55.0,31.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-19,0.0,42.0,55.0,29.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-20,0.0,48.0,58.0,38.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-20,0.0,47.0,57.0,37.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-21,0.0,40.5,49.0,32.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-21,0.0,40.5,50.0,31.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-22,0.0,35.0,43.0,27.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-22,0.0,35.0,43.0,27.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-23,0.0,38.0,52.0,24.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-23,0.0,38.0,52.0,24.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-24,0.0,32.5,49.0,16.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-24,0.0,32.0,48.0,16.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-25,0.0,21.0,31.0,11.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-25,0.0,21.5,31.0,12.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-26,0.0,40.5,56.0,25.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-26,0.0,38.5,56.0,21.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-27,0.0,57.0,64.0,50.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-27,0.0,55.5,63.0,48.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-28,0.96,60.0,72.0,48.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-28,0.6,59.5,71.0,48.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-29,0.0,42.5,50.0,35.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-29,0.0,42.5,50.0,35.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-11-30,0.0,35.5,41.0,30.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-11-30,0.0,33.0,40.0,26.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-01,0.0,34.0,43.0,25.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-01,0.0,33.0,43.0,23.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-02,0.0,26.0,32.0,20.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-02,0.0,25.5,31.0,20.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-03,0.17,35.5,44.0,27.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-03,0.41,32.5,38.0,27.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-04,0.2,40.0,50.0,30.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-04,0.22,35.5,42.0,29.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-05,0.0,25.0,30.0,20.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-05,0.0,24.0,29.0,19.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-06,0.0,24.0,31.0,17.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-06,0.0,24.5,32.0,17.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-07,0.0,24.5,33.0,16.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-07,0.0,23.5,31.0,16.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-08,0.71,28.0,35.0,21.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-08,0.59,27.5,34.0,21.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-09,0.0,22.5,29.0,16.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-09,0.0,22.0,28.0,16.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-10,0.0,26.0,35.0,17.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-10,0.0,26.5,35.0,18.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-11,0.01,34.0,36.0,32.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-11,0.0,34.5,36.0,33.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-12,0.09,26.5,34.0,19.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-12,0.11,26.0,34.0,18.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-13,0.0,24.0,33.0,15.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-13,0.0,26.0,35.0,17.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-14,0.01,35.0,41.0,29.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-14,0.0,34.5,41.0,28.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-15,0.53,35.5,41.0,30.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-15,0.58,35.0,40.0,30.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-16,0.0,33.5,39.0,28.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-16,0.0,33.5,39.0,28.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-17,0.0,33.5,43.0,24.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-17,0.0,31.5,40.0,23.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-18,0.0,33.5,42.0,25.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-18,0.0,30.5,40.0,21.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-19,0.0,20.5,27.0,14.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-19,0.0,22.0,29.0,15.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-20,0.0,19.5,30.0,9.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-20,0.0,21.0,31.0,11.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-21,0.0,26.0,36.0,16.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-21,0.0,25.5,36.0,15.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-22,0.0,29.5,38.0,21.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-22,0.0,30.0,38.0,22.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-23,0.0,40.5,53.0,28.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-23,0.0,39.5,52.0,27.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-24,0.11,44.0,52.0,36.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-24,0.09,43.0,52.0,34.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-25,0.19,40.5,48.0,33.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-25,0.28,40.0,47.0,33.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-26,0.04,34.5,36.0,33.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-26,0.03,34.5,36.0,33.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-27,0.0,43.0,55.0,31.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-27,0.0,43.0,55.0,31.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-28,0.28,49.0,62.0,36.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-28,0.2,49.0,62.0,36.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-29,0.02,35.5,37.0,34.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-29,0.02,35.0,36.0,34.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-30,0.06,38.5,42.0,35.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-30,0.04,38.5,41.0,36.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2005-12-31,0.01,39.0,48.0,30.0,dailies,2005
USW00063838,"VERSAILLES 3 NNW, KY US",2005-12-31,0.0,38.0,48.0,28.0,dailies,2005
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-01,0.0,43.5,59.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-01,0.0,43.0,59.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-02,0.7,57.5,66.0,49.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-02,0.45,58.0,67.0,49.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-03,0.0,45.5,49.0,42.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-03,0.0,45.5,49.0,42.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-04,0.0,50.5,59.0,42.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-04,0.0,50.5,59.0,42.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-05,0.0,38.5,42.0,35.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-05,0.0,38.5,42.0,35.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-06,0.0,32.0,35.0,29.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-06,0.0,32.0,35.0,29.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-07,0.0,35.5,44.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-07,0.0,35.5,44.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-08,0.0,49.0,64.0,34.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-08,0.0,49.5,64.0,35.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-09,0.0,46.0,61.0,31.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-09,0.0,47.5,62.0,33.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-10,0.11,42.0,57.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-10,0.13,43.5,55.0,32.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-11,0.26,44.0,50.0,38.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-11,0.36,44.0,50.0,38.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-12,0.0,46.0,57.0,35.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-12,0.0,45.5,57.0,34.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-13,0.14,44.0,56.0,32.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-13,0.2,44.0,56.0,32.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-14,0.17,32.5,38.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-14,0.12,33.0,38.0,28.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-15,0.0,31.5,41.0,22.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-15,0.0,30.5,40.0,21.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-16,0.0,44.5,55.0,34.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-16,0.0,44.5,55.0,34.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-17,1.46,42.5,56.0,29.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-17,1.56,42.5,56.0,29.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-18,0.05,30.0,34.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-18,0.01,30.0,34.0,26.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-19,0.0,46.5,60.0,33.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-19,0.0,46.5,61.0,32.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-20,0.0,56.5,62.0,51.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-20,0.0,55.5,63.0,48.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-21,0.04,46.0,58.0,34.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-21,0.04,45.0,57.0,33.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-22,1.84,36.5,41.0,32.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-22,1.64,36.0,40.0,32.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-23,0.58,36.5,45.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-23,0.43,38.0,45.0,31.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-24,0.0,40.0,53.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-24,0.0,40.0,53.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-25,0.0,32.5,38.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-25,0.0,33.0,38.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-26,0.0,31.0,40.0,22.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-26,0.0,34.0,41.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-27,0.0,40.0,53.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-27,0.0,39.0,53.0,25.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-28,0.0,51.0,60.0,42.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-28,0.0,51.0,60.0,42.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-29,0.2,51.5,59.0,44.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-29,0.22,52.0,60.0,44.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-30,0.09,41.0,46.0,36.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-30,0.06,42.5,48.0,37.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-01-31,0.0,35.0,38.0,32.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-01-31,0.0,34.0,38.0,30.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-01,0.0,41.5,55.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-01,0.0,42.5,55.0,30.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-02,0.43,48.5,54.0,43.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-02,0.43,48.0,53.0,43.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-03,0.04,48.5,54.0,43.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-03,0.04,48.0,54.0,42.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-04,0.85,35.5,45.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-04,0.73,36.0,46.0,26.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-05,0.0,22.5,26.0,19.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-05,0.0,23.0,26.0,20.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-06,0.0,28.0,38.0,18.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-06,0.0,27.5,38.0,17.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-07,0.0,29.5,38.0,21.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-07,0.0,29.5,39.0,20.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-08,0.0,32.5,39.0,26.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-08,0.0,31.5,38.0,25.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-09,0.01,27.0,33.0,21.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-09,0.0,27.0,34.0,20.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-10,0.12,33.0,43.0,23.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-10,0.13,33.0,42.0,24.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-11,0.14,33.5,36.0,31.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-11,0.09,33.5,36.0,31.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-12,0.0,28.5,32.0,25.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-12,0.0,28.5,32.0,25.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-13,0.0,25.0,31.0,19.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-13,0.0,26.5,33.0,20.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-14,0.0,40.5,53.0,28.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-14,0.0,40.5,52.0,29.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-15,0.0,48.0,60.0,36.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-15,0.0,48.0,60.0,36.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-16,0.09,60.0,67.0,53.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-16,0.06,60.0,68.0,52.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-17,0.54,41.5,57.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-17,0.45,42.0,58.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-18,0.05,17.0,26.0,8.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-18,0.1,17.0,26.0,8.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-19,0.0,12.5,22.0,3.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-19,0.0,12.5,21.0,4.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-20,0.0,24.5,29.0,20.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-20,0.0,24.5,29.0,20.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-21,0.0,36.0,45.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-21,0.0,35.5,45.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-22,0.09,40.0,43.0,37.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-22,0.07,39.5,42.0,37.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-23,0.0,41.0,54.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-23,0.0,39.5,53.0,26.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-24,0.0,38.5,50.0,27.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-24,0.0,38.0,50.0,26.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-25,0.0,42.0,56.0,28.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-25,0.0,42.5,57.0,28.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-26,0.0,27.0,36.0,18.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-26,0.0,28.0,37.0,19.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-27,0.0,37.5,52.0,23.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-27,0.0,37.0,51.0,23.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-02-28,0.0,51.0,63.0,39.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-02-28,0.0,50.0,62.0,38.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-01,0.0,61.0,71.0,51.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-01,0.01,61.5,71.0,52.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-02,0.0,52.0,66.0,38.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-02,0.0,52.0,66.0,38.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-03,0.0,36.0,43.0,29.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-03,0.0,34.5,42.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-04,0.0,31.0,43.0,19.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-04,0.01,30.5,42.0,19.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-05,0.03,32.5,45.0,20.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-05,0.02,35.0,47.0,23.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-06,0.06,38.5,42.0,35.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-06,0.04,39.0,43.0,35.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-07,0.0,36.0,47.0,25.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-07,0.0,38.0,49.0,27.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-08,0.01,48.5,59.0,38.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-08,0.02,47.5,59.0,36.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-09,0.14,61.0,68.0,54.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-09,0.18,60.0,67.0,53.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-10,0.0,49.5,58.0,41.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-10,0.0,52.5,60.0,45.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-11,0.56,51.5,60.0,43.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-11,0.67,51.0,59.0,43.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-12,1.21,62.5,66.0,59.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-12,1.37,60.5,65.0,56.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-13,0.99,57.0,71.0,43.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-13,1.04,57.0,71.0,43.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-14,0.0,41.5,48.0,35.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-14,0.0,41.5,49.0,34.0,dailies,2006
USW00093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",2006-03-15,0.0,41.5,53.0,30.0,dailies,2006
USW00063838,"VERSAILLES 3 NNW, KY US",2006-03-15,0.0,42.0,53.0,31.0,dailies,2006
