DATA_SOURCE,STATION,NAME,DATE,YEAR,TEMP,PRCP,GUST_MAX,GUST_MIN,WDSP,FRSHTT,DEWP,SEASON
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-17,1983,72.5,0.0,84.0,62.1,4.4,100000,62.4,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-18,1983,69.5,0.41,82.9,62.1,6.2,110010,63.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-19,1983,72.6,0.49,81.0,64.9,6.2,110000,64.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-20,1983,73.9,0.01,84.9,66.9,3.5,0,63.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-21,1983,74.8,0.0,84.9,64.9,6.1,100000,63.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-22,1983,74.2,0.0,86.0,64.9,7.9,100000,62.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-23,1983,78.3,0.0,89.1,64.9,6.0,0,64.2,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-24,1983,78.8,0.0,90.0,64.9,3.5,0,63.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-25,1983,80.0,0.0,90.0,64.9,5.0,100000,62.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-26,1983,79.7,0.0,91.0,68.0,6.3,0,57.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-27,1983,79.0,0.08,91.9,68.0,6.8,10010,65.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-28,1983,75.6,0.03,87.1,71.1,9.0,100000,67.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-29,1983,79.0,0.02,89.1,71.1,5.8,10000,67.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-06-30,1983,79.8,0.0,89.1,71.1,7.5,10010,66.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-01,1983,79.6,0.0,91.0,70.0,7.1,100000,68.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-02,1983,80.3,0.0,93.0,70.0,6.6,0,66.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-03,1983,79.6,0.0,93.0,69.1,8.4,10000,66.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-04,1983,77.7,0.04,91.0,69.1,10.5,10010,67.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-05,1983,74.4,0.55,91.0,70.0,6.3,110010,62.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-06,1983,67.4,0.12,82.9,55.9,7.1,0,53.4,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-07,1983,65.6,0.0,79.0,52.9,7.6,0,48.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-08,1983,70.7,0.0,84.9,53.1,5.1,0,50.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-09,1983,74.2,0.0,88.0,55.0,4.2,0,51.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-10,1983,76.9,0.0,88.0,59.0,3.5,0,61.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-11,1983,78.7,0.0,89.1,66.0,4.5,100000,64.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-12,1983,81.1,0.0,91.9,69.1,4.0,100000,65.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-13,1983,82.3,0.0,93.0,69.1,4.4,0,66.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-14,1983,82.1,0.0,93.0,71.1,4.3,110010,69.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-15,1983,80.3,1.82,95.0,72.0,3.3,110010,71.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-16,1983,80.8,0.0,95.0,72.0,3.4,10010,67.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-17,1983,82.8,0.0,91.9,72.0,4.2,10010,67.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-18,1983,79.7,0.0,91.9,71.1,5.6,0,65.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-19,1983,81.2,0.0,91.9,71.1,4.6,110000,68.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-20,1983,84.0,0.0,95.0,72.0,4.7,0,68.8,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-21,1983,87.1,0.0,98.1,75.0,5.5,100000,70.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-22,1983,88.8,0.0,99.0,77.0,5.8,0,69.4,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-23,1983,87.1,0.0,99.0,75.0,7.6,10010,66.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-24,1983,83.3,0.01,99.0,75.0,7.7,0,65.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-25,1983,76.7,0.01,90.0,70.9,4.5,10000,63.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-26,1983,75.5,0.0,84.9,64.9,7.0,100000,61.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-27,1983,77.1,0.0,90.0,62.1,4.9,100000,57.2,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-28,1983,81.2,0.0,91.9,62.1,8.0,0,63.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-29,1983,81.0,0.0,91.9,70.0,6.8,0,60.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-30,1983,81.1,0.0,91.9,68.9,5.7,0,60.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-07-31,1983,81.9,0.0,91.9,69.1,6.7,0,61.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-01,1983,81.2,0.0,93.0,72.0,9.1,0,63.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-02,1983,77.7,0.0,90.0,63.0,4.9,0,58.2,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-03,1983,80.2,0.0,93.0,63.0,5.3,0,58.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-04,1983,80.2,0.01,93.9,66.0,4.9,110010,61.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-05,1983,79.8,0.04,93.0,69.1,5.0,110010,66.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-06,1983,78.8,0.08,93.0,71.1,5.0,110010,66.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-07,1983,78.8,0.05,93.0,68.9,5.4,110010,64.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-08,1983,81.1,0.01,95.0,66.9,3.6,100000,60.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-09,1983,82.2,0.0,96.1,66.9,4.8,10010,59.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-10,1983,79.5,0.0,97.0,66.0,5.9,10,59.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-11,1983,80.5,0.06,93.9,66.0,8.6,110010,61.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-12,1983,69.9,0.32,91.9,63.0,6.8,100000,58.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-13,1983,69.4,0.0,80.1,57.9,6.9,0,52.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-14,1983,71.2,0.0,84.9,55.9,6.3,0,51.4,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-15,1983,75.5,0.0,88.0,55.9,6.1,0,55.6,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-16,1983,79.5,0.0,90.0,64.9,6.1,0,62.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-17,1983,79.3,0.0,91.9,69.1,7.0,0,65.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-18,1983,82.2,0.0,93.0,70.0,9.1,0,65.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-19,1983,86.7,0.0,100.0,75.0,6.2,0,65.5,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-20,1983,89.5,0.0,102.9,66.9,4.3,0,67.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-21,1983,85.9,0.0,102.9,75.0,5.2,10010,66.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-22,1983,87.0,0.0,100.9,75.0,6.8,0,65.7,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-23,1983,79.9,0.0,99.0,71.1,5.6,0,66.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-24,1983,81.5,0.0,93.0,71.1,6.6,100000,68.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-25,1983,80.8,0.0,93.0,69.1,6.1,10010,67.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-26,1983,82.9,0.0,93.9,72.0,6.0,100000,68.2,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-27,1983,78.9,0.1,95.0,71.1,6.0,110010,69.0,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-28,1983,75.4,0.64,95.0,70.0,5.2,110010,66.9,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-29,1983,76.9,0.14,90.0,66.9,4.8,110000,64.4,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-30,1983,78.6,0.0,91.0,64.9,4.3,0,61.1,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-08-31,1983,79.0,0.0,91.0,64.9,4.8,10010,63.3,Summer
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-01,1983,74.5,0.0,91.0,68.0,7.5,100000,63.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-02,1983,74.2,0.0,86.0,64.9,6.4,0,61.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-03,1983,77.2,0.0,88.0,64.0,5.8,100000,61.6,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-04,1983,77.0,0.0,88.0,68.0,6.4,0,64.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-05,1983,78.3,0.0,88.0,70.0,7.9,0,66.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-06,1983,79.4,0.0,89.1,71.1,8.8,0,65.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-07,1983,78.4,0.0,90.0,72.0,6.7,0,63.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-08,1983,73.1,0.0,90.0,55.9,3.7,0,48.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-09,1983,75.7,0.0,93.9,55.9,2.9,0,50.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-10,1983,80.6,0.0,93.9,57.9,4.0,0,56.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-11,1983,81.7,0.0,95.0,66.9,5.2,10010,61.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-12,1983,73.9,0.53,95.0,69.1,4.7,10010,65.6,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-13,1983,73.0,0.1,84.9,66.9,6.0,0,61.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-14,1983,66.5,0.0,80.1,57.0,8.1,0,48.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-15,1983,63.3,0.0,75.9,50.9,6.9,0,44.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-16,1983,68.7,0.38,77.0,51.1,9.4,10000,55.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-17,1983,70.0,0.34,84.0,57.0,5.0,0,57.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-18,1983,76.0,0.0,89.1,66.9,6.9,0,60.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-19,1983,77.6,0.0,89.1,66.9,6.9,0,62.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-20,1983,76.1,0.0,90.0,68.0,8.1,10000,63.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-21,1983,58.7,0.34,84.9,48.0,9.5,110000,50.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-22,1983,49.6,0.01,71.1,37.9,7.3,0,33.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-23,1983,52.8,0.02,62.1,37.9,5.0,110000,38.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-24,1983,53.3,0.0,68.0,37.0,5.2,0,33.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-25,1983,59.2,0.0,73.9,37.0,6.4,0,39.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-26,1983,64.7,0.0,73.9,46.0,3.0,0,51.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-27,1983,65.2,0.0,75.9,52.0,2.8,100000,51.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-28,1983,65.5,0.0,80.1,48.9,4.3,100000,51.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-29,1983,65.6,0.0,80.1,48.9,6.3,0,50.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-09-30,1983,62.8,0.0,80.1,44.1,5.1,0,44.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-01,1983,66.5,0.0,80.1,44.1,3.6,0,49.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-02,1983,66.1,0.0,82.0,51.1,5.7,0,49.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-03,1983,70.1,0.0,84.9,51.1,7.9,0,50.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-04,1983,71.4,0.0,84.9,57.0,6.6,10000,56.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-05,1983,67.9,0.04,75.9,63.0,8.8,110000,59.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-06,1983,60.9,0.03,75.0,48.0,4.9,100000,45.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-07,1983,59.5,0.0,75.0,43.0,4.4,0,39.6,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-08,1983,63.1,0.0,78.1,43.0,5.0,0,44.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-09,1983,62.1,0.0,78.1,48.9,6.7,100000,51.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-10,1983,60.3,0.0,77.0,48.9,6.0,100000,51.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-11,1983,63.7,0.0,77.0,48.9,8.3,0,51.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-12,1983,65.3,0.03,75.9,55.9,10.1,10000,59.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-13,1983,53.8,2.61,78.1,45.9,9.1,110000,51.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-14,1983,49.5,0.22,64.0,39.9,7.2,0,38.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-15,1983,55.2,0.0,71.1,39.9,5.1,0,41.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-16,1983,59.2,0.0,73.9,42.1,6.1,0,45.6,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-17,1983,63.0,0.0,73.9,45.0,3.1,0,53.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-18,1983,62.5,0.06,73.0,54.0,4.7,110000,58.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-19,1983,53.4,0.01,66.9,50.0,7.6,110000,51.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-20,1983,56.1,0.02,61.0,50.0,8.0,110000,53.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-21,1983,61.9,0.3,64.0,54.0,3.7,110000,60.9,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-22,1983,58.4,0.48,64.9,51.1,9.4,110000,56.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-23,1983,57.8,2.21,63.0,55.0,6.9,110000,56.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-24,1983,54.9,0.12,60.1,53.1,6.1,110000,54.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-25,1983,55.2,0.04,57.0,51.1,6.5,110000,52.8,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-26,1983,46.4,0.0,60.1,34.0,5.7,100000,38.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-27,1983,47.4,0.0,60.1,33.1,4.5,100000,37.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-28,1983,54.1,0.0,70.0,33.1,7.9,0,40.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-29,1983,56.4,0.0,70.0,43.0,8.1,0,41.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-30,1983,47.7,0.0,59.0,39.9,7.1,0,35.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-10-31,1983,54.3,0.0,70.0,39.9,5.7,0,45.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-01,1983,58.6,0.0,71.1,43.0,5.8,100000,52.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-02,1983,60.7,0.0,72.0,48.9,7.6,110000,54.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-03,1983,60.9,0.21,72.0,55.9,6.4,110000,58.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-04,1983,43.4,0.0,63.0,34.0,9.8,110000,34.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-05,1983,39.4,0.0,54.0,30.0,5.5,0,30.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-06,1983,43.1,0.0,57.9,30.0,4.8,0,31.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-07,1983,48.4,0.0,59.0,32.0,5.2,0,35.6,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-08,1983,49.1,0.0,64.9,37.0,5.7,100000,39.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-09,1983,54.0,0.0,69.1,37.0,5.7,0,40.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-10,1983,52.9,0.02,70.0,42.1,10.9,110000,47.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-11,1983,40.1,0.14,45.0,37.0,11.3,111000,37.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-12,1983,34.2,0.01,45.0,28.0,8.1,0,24.4,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-13,1983,35.5,0.0,43.0,28.0,5.5,0,22.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-14,1983,40.2,0.0,55.0,30.0,7.4,10000,29.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-15,1983,46.6,0.57,55.0,30.0,9.1,111000,45.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-16,1983,39.3,0.1,48.0,37.0,13.2,110000,38.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-17,1983,39.5,0.02,45.0,36.0,9.9,110000,34.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-18,1983,42.6,0.0,52.0,35.1,9.0,10000,35.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-19,1983,56.3,0.08,69.1,36.0,10.9,10000,45.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-20,1983,56.4,0.1,69.1,48.0,15.0,110000,47.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-21,1983,46.9,0.1,61.0,37.9,9.4,0,37.3,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-22,1983,53.8,0.0,68.0,37.9,9.0,0,40.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-23,1983,59.6,0.11,68.0,42.1,13.2,110000,47.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-24,1983,44.5,0.16,64.9,35.1,11.1,110000,40.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-25,1983,35.1,0.01,48.9,27.0,8.7,0,27.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-26,1983,45.1,0.0,57.9,27.0,9.7,0,29.1,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-27,1983,42.8,0.17,57.9,34.9,9.3,110000,34.2,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-28,1983,51.4,1.73,59.0,35.1,14.0,110000,46.0,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-29,1983,35.0,0.27,41.0,33.1,13.2,0,25.5,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-11-30,1983,34.8,0.0,45.0,27.9,8.4,0,26.7,Fall
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-01,1983,32.0,0.0,45.0,23.0,6.9,0,23.4,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-02,1983,31.1,0.05,39.9,23.0,6.6,111000,25.0,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-03,1983,38.6,0.15,43.0,25.0,9.8,110000,38.1,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-04,1983,43.0,0.92,57.0,35.1,13.2,110000,42.0,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-05,1983,45.2,0.01,57.0,37.9,6.4,100000,43.3,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-06,1983,47.0,0.43,57.0,32.0,13.1,111000,44.0,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-07,1983,29.3,0.01,36.0,21.9,11.7,1000,21.8,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-08,1983,36.1,0.0,41.0,21.9,9.7,1000,25.7,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-09,1983,36.3,0.12,45.0,28.9,7.9,110000,30.4,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-10,1983,40.8,0.25,48.0,28.9,6.3,110000,39.0,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-11,1983,48.6,0.0,55.9,32.0,12.6,110000,44.3,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-12,1983,47.3,0.21,55.9,39.0,8.0,110000,46.1,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-13,1983,39.9,0.05,48.9,37.9,4.5,100000,38.7,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-14,1983,43.0,0.11,45.0,37.9,9.8,110000,41.1,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-15,1983,36.1,0.02,45.0,34.0,11.9,1000,29.4,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-16,1983,29.9,0.0,37.9,26.1,10.8,1000,21.3,Winter
historical,72422093820,"LEXINGTON BLUEGRASS AIRPORT, KY US",1983-12-17,1983,23.6,0.0,32.0,15.1,3.2,100000,17.5,Winter
